,offensiveness_score,offensiveness_score_norm
7517,0.0,0.0
8214,0.0,0.0
8586,6.212272197886607,0.31061360989433034
9117,0.0,0.0
9200,2.3061934850692607,0.04906794649083533
7509,4.731971447288265,0.10515492105085032
8478,8.499559276773597,0.24284455076495992
7201,2.3061934850692607,0.051248744112650235
7237,8.240448015015605,0.1615774120591295
9667,5.471135131219881,0.27355675656099404
8218,2.3061934850692607,0.0886997494257408
9526,0.0,0.0
8452,2.3061934850692607,0.060689302238664755
8605,3.0589508226895457,0.07113839122533827
8054,0.0,0.0
8700,0.0,0.0
7233,2.2381140260663273,0.04304065434742937
7839,6.4079274740451595,0.13077403008255428
8236,2.7355675656099403,0.11893772024391044
8518,2.3061934850692607,0.11530967425346303
8817,2.3580765654715043,0.05126253403198922
7437,2.3061934850692607,0.06232955365052056
8528,2.1699589111138207,0.10333137671970574
8921,7.840801297891998,0.1912390560461463
8891,2.2492338746767837,0.05485936279699472
6974,3.523851315959458,0.23492342106396388
8630,4.5368371741383955,0.09652845051358289
9076,0.0,0.0
7066,0.0,0.0
7350,0.0,0.0
9024,0.0,0.0
7278,0.0,0.0
9507,3.153321375197062,0.1261328550078825
8043,0.0,0.0
8427,0.0,0.0
8219,2.823125271455276,0.06721726836798277
9352,0.0,0.0
9445,0.0,0.0
7700,0.0,0.0
9302,0.0,0.0
8509,0.0,0.0
9436,2.3061934850692607,0.047065173164678786
9605,4.837244303511156,0.16680152770728124
7507,0.0,0.0
8365,4.93079622945105,0.11739991022502501
7945,4.659473683531378,0.09318947367062756
7050,0.0,0.0
9137,0.0,0.0
9497,0.0,0.0
6945,2.3061934850692607,0.07439333822804067
7841,4.927530041560601,0.10950066759023558
8771,0.0,0.0
8208,0.0,0.0
7189,3.2930387904207827,0.193708164142399
8078,0.0,0.0
8885,3.1316642978253117,0.04970895710833828
7132,3.0123171296577484,0.07347114950384752
9666,0.0,0.0
7292,3.2930387904207827,0.2993671627655257
7209,0.0,0.0
9639,4.074174449804881,0.1566990173001877
9187,3.1163875440793407,0.07600945229461807
7425,0.0,0.0
9720,5.165271918037095,0.11228851995732815
7993,5.2048375905118505,0.0946334107365791
7322,5.0,0.08771929824561403
9157,0.0,0.0
9592,7.973386199636327,0.18984252856276967
8591,5.38715422308549,0.25653115348026145
8984,0.0,0.0
7984,2.3061934850692607,0.060689302238664755
7851,2.4935154686718732,0.042262974045285985
7171,4.970755214307176,0.10805989596319948
7886,0.0,0.0
8645,1.8552701208547617,0.036377845506956115
8646,1.0,0.019230769230769232
8382,10.000862007677524,0.20835129182661508
7729,0.0,0.0
9465,2.3061934850692607,0.07439333822804067
9332,0.0,0.0
8725,4.05876465138256,0.09663725360434668
8807,0.0,0.0
7629,2.3061934850692607,0.0886997494257408
9473,0.0,0.0
8970,0.0,0.0
8717,0.0,0.0
8656,0.0,0.0
8049,0.0,0.0
9190,12.004138763183093,0.2667586391818465
8979,4.731971447288265,0.1892788578915306
9061,2.9733861996363267,0.0991128733212109
8703,0.0,0.0
9153,2.231266790104497,0.04850579978488037
9474,5.320555914418029,0.10432462577290252
7688,5.081781109993165,0.25408905549965827
7861,2.407455388034345,0.1416150228255497
9129,0.0,0.0
9381,0.0,0.0
9238,8.784513532030616,0.20915508409596703
9148,5.612394831040697,0.1247198851342377
9354,0.0,0.0
9310,8.624456506416943,0.15680830011667168
8296,13.286978828798462,0.21781932506226986
9595,5.612394831040697,0.17538733847002178
9678,2.3061934850692607,0.0886997494257408
9222,0.0,0.0
7999,0.0,0.0
8975,0.0,0.0
7117,6.376268289868147,0.15181591166352731
8995,0.0,0.0
9110,0.0,0.0
8431,0.0,0.0
8379,0.0,0.0
7762,0.0,0.0
7118,3.265526741676701,0.21770178277844673
8620,4.684264286665094,0.08674563493824249
8950,5.888888940807002,0.15497076160018425
8659,3.076978247624997,0.09615557023828115
7627,0.0,0.0
7875,0.0,0.0
8594,0.0,0.0
8150,6.224737627932679,0.16823615210628864
9102,8.06289000963436,0.1612578001926872
9154,1.8506680113984517,0.06854325968142413
7793,2.3082387847602805,0.04911146350553788
9778,0.0,0.0
9058,0.0,0.0
9573,0.0,0.0
8895,2.3061934850692607,0.04612386970138521
8583,4.684658728052463,0.08675293940837896
7329,0.0,0.0
9669,5.043806350370221,0.11729782210163305
8045,0.0,0.0
9418,0.0,0.0
7061,0.0,0.0
9451,4.699820977798774,0.15666069925995915
6987,0.0,0.0
7174,2.7355675656099403,0.05471135131219881
8506,15.209915848406819,0.3041983169681364
7383,5.0,0.08928571428571429
7220,0.0,0.0
9168,0.0,0.0
9265,5.281377187753369,0.11736393750563043
8377,6.128704673737089,0.22698906199026256
9151,0.0,0.0
9698,0.0,0.0
8777,5.0,0.1388888888888889
9456,8.479237939133043,0.15702292479876004
8110,2.3061934850692607,0.05624862158705514
8598,0.0,0.0
8294,0.0,0.0
7806,0.0,0.0
9093,0.0,0.0
7724,4.074174449804881,0.09259487385920183
7815,0.0,0.0
7778,3.0589508226895457,0.12235803290758182
9351,4.06366495515325,0.081273299103065
8588,0.0,0.0
7776,2.3061934850692607,0.05241348829702865
8539,8.22422274072664,0.21642691422964844
7783,0.0,0.0
9751,9.446907194379559,0.1686947713282064
8793,1.9709361922385622,0.07299763674957638
7944,0.0,0.0
7929,0.0,0.0
8115,0.0,0.0
7193,0.0,0.0
8636,2.690198916954672,0.04981849846212355
9095,2.460971271174339,0.04825433865047723
7036,0.0,0.0
9356,2.867239611827805,0.08192113176650871
8695,0.0,0.0
7018,0.0,0.0
7717,2.0795752902912255,0.05072134854368843
9391,2.7702302269602694,0.05226849484830697
7363,0.0,0.0
8132,0.0,0.0
9253,0.0,0.0
8301,6.16563850485481,0.20552128349516033
9109,4.949800475179638,0.14142287071941823
7663,10.451695219159685,1.0451695219159685
8559,3.1163875440793407,0.07082698963816683
7472,0.0,0.0
8228,10.860676121025353,0.22626408585469485
8347,0.0,0.0
7481,0.0,0.0
8255,2.004138763183092,0.038541130061213305
8036,0.0,0.0
7254,0.0,0.0
7309,0.0,0.0
9477,3.747266491844777,0.08922063075820898
8517,3.076978247624997,0.12820742698437487
9136,0.0,0.0
8989,0.0,0.0
9572,2.36180204653975,0.08747414987184259
7960,0.0,0.0
9392,3.153321375197062,0.06435349745300126
7246,2.4028248870736473,0.20023540725613728
8148,0.0,0.0
8038,3.4203056878458904,0.07125636849678939
9075,5.365144307758806,0.12477079785485595
7591,5.422581029148601,0.27112905145743005
9342,0.0,0.0
9580,14.886664590713163,0.29189538413163063
7774,2.3915821930384933,0.04428855913034247
7673,0.0,0.0
9532,5.917944701363679,0.1517421718298379
7459,6.193365791704338,0.22119163541801207
9382,0.0,0.0
7008,3.4203056878458904,0.10059722611311442
7362,2.1292561024836267,0.13307850640522667
8359,2.7355675656099403,0.07815907330314115
7744,0.0,0.0
6994,0.0,0.0
7695,0.0,0.0
8653,6.840611375691781,0.13155021876330347
8647,4.811521989002845,0.15521038674202725
8642,0.0,0.0
9530,2.6912579970742545,0.1035099229643944
9086,16.384330452783896,0.3276866090556779
8507,0.0,0.0
7985,0.0,0.0
9399,0.0,0.0
9564,0.0,0.0
7195,5.567559528667565,0.10310295423458454
9195,3.153321375197062,0.0875922604221406
7838,6.277843871334449,0.12309497786930292
7088,4.685298123157249,0.11713245307893123
9357,15.061997457539794,0.27892587884332953
8101,8.265526741676702,0.2666298948927968
7938,2.3061934850692607,0.04906794649083533
7635,0.0,0.0
7666,10.382092789234413,0.21629359977571694
7243,4.731971447288265,0.139175630802596
7482,2.759597553991103,0.054109755960609865
7809,3.444827554035364,0.123029555501263
7436,0.0,0.0
8768,0.0,0.0
8815,4.731971447288265,0.43017922248075136
6955,11.46983779174441,0.36999476747562615
8430,7.463996054407286,0.3109998356003036
8749,13.981463384490471,0.33289198534501124
8535,6.537436423012333,0.15944966885395934
8516,0.0,0.0
7484,6.407459779345061,0.13929260389880566
8421,3.4203056878458904,0.21376910549036815
7187,3.076978247624997,0.06033290681617641
7131,3.3421132222257257,0.06684226444451452
7341,7.391582193038493,0.1343924035097908
8641,10.355555763064878,0.2655270708478174
7256,0.0,0.0
8112,6.498409962217538,0.15849780395652532
8077,11.402884389735483,0.2591564634030792
9543,3.9656387060946092,0.07931277412189218
9628,8.069592581241123,0.26030943810455237
9609,5.4125406492165355,0.09840982998575519
7251,5.950098988668698,0.17000282824767707
7784,0.0,0.0
9636,8.479237939133043,0.38541990632422923
7573,8.434771909178322,0.7667974462889383
7731,1.8506680113984517,0.16824254649076834
9213,3.153321375197062,0.068550464678197
9052,2.643022464542872,0.05745701009875809
7901,10.0,0.20408163265306123
8624,2.3915821930384933,0.045124192321481
8569,0.0,0.0
7081,0.0,0.0
8145,0.0,0.0
9683,7.4675390128982055,0.17779854792614774
8014,10.33602010104905,0.19876961732786633
8142,0.0,0.0
8955,2.5500520364559076,0.059303535731532735
9585,2.727866676797096,0.054557333535941915
8872,16.969541019866384,0.49910414764312894
8738,0.0,0.0
8577,0.0,0.0
7667,3.0589508226895457,0.11329447491442762
7499,8.460149980319255,0.7050124983599378
8708,0.0,0.0
8747,3.218760533643757,0.06437521067287513
7852,5.123254179067957,0.11385009286817682
8035,0.0,0.0
8360,0.0,0.0
8169,0.0,0.0
7995,8.168148155041136,0.18151440344535857
7510,3.0123171296577484,0.10387300447095685
7252,8.937356780036293,0.15959565678636237
9355,0.0,0.0
7240,3.2784456328411764,0.13113782531364707
7266,11.251769600327098,0.2616690604727232
8770,0.0,0.0
7804,6.036522156719986,0.15091305391799964
8603,0.0,0.0
9481,6.5860775808415655,0.5488397984034638
7474,4.559680735150234,0.1013262385588941
9372,5.6391573471063765,0.16585756903254048
9743,3.076978247624997,0.05698107865972216
7226,3.4203056878458904,0.0795419927406021
9119,4.997614953761669,0.10633223305875891
9249,0.0,0.0
8472,15.634868586067107,0.558388163788111
7406,1.8789349146608263,0.06263116382202755
9670,13.222355406190935,0.4407451802063645
8262,0.0,0.0
7408,0.0,0.0
7863,5.050908102222333,0.26583726853801753
7639,4.072631999998535,0.0814526399999707
7418,5.0634657346012935,0.12658664336503234
9201,23.581941342161084,0.548417240515374
8246,3.0589508226895457,0.06117901645379091
9128,2.004138763183092,0.03781393892798287
9650,10.26574399569134,0.2138696665769029
8707,0.0,0.0
8419,0.0,0.0
7217,9.044045699028402,0.18841761872975837
7817,0.0,0.0
8395,4.731971447288265,0.09858273848517218
7354,14.278529816508577,0.2799711728727172
9581,9.825725037900488,0.213602718215228
8269,5.270973699244342,0.1647179281013857
8413,13.429255860144789,0.9592325614389134
8937,0.0,0.0
8335,3.076978247624997,0.06546762228989356
9177,2.4028248870736473,0.04805649774147294
9612,0.0,0.0
8174,5.0,0.09615384615384616
7112,7.306193485069261,0.29224773940277043
7139,3.2930387904207827,0.06860497480043297
8337,3.8164830424588603,0.08296702266214914
7664,8.709752684317353,0.17077946439837946
7911,3.153321375197062,0.19708258594981637
8361,12.540921142201526,0.31352302855503816
7812,10.632769550585149,0.2084856774624539
9005,4.616477569520561,0.28852984809503507
7679,0.0,0.0
7567,0.0,0.0
7844,0.0,0.0
8392,8.537861207340038,0.38808460033363806
8715,4.749999722735236,0.21590907830614708
7935,2.823125271455276,0.06565407608035526
9554,13.204532642292659,0.24452838226467885
9036,2.7405949547779436,0.06373476639018473
7228,6.497283935470888,0.15469723655883066
7323,4.978199204191364,0.1244549801047841
7552,2.3082387847602805,0.05367997173861117
9598,0.0,0.0
8991,3.2784456328411764,0.09106793424558823
8643,2.3061934850692607,0.1441370928168288
9133,2.6436069901103774,0.22030058250919812
7892,3.8164830424588603,0.10601341784607946
7404,0.0,0.0
6956,8.067646594735336,0.17928103543856302
8288,6.61141852021481,0.1406684791535066
7477,0.0,0.0
9484,10.095652587208244,1.0095652587208244
7650,4.05876465138256,0.09663725360434668
8234,17.667596165307867,0.4775025990623748
7850,9.46394289457653,0.21030984210170064
8629,6.497283935470888,0.232045854838246
7646,3.076978247624997,0.0683772943916666
7144,6.004416734991258,0.21444345482111635
9378,6.5826394586867165,0.1605521819191882
6946,23.85485656129768,0.486833807373422
9191,4.370422522515989,0.12140062562544414
8398,9.582359251667674,0.23371607930896765
7213,8.518465682955867,0.16072576760294088
7165,0.0,0.0
8737,0.0,0.0
8890,5.461560159957342,0.303420008886519
8106,16.67677259281563,0.39706601411465786
7735,3.076978247624997,0.06689083147010863
9000,15.583550317712653,0.3463011181713923
6981,17.47464032503394,0.3718008579794455
8483,0.0,0.0
9103,5.318510614727009,0.1181891247717113
7410,21.918666427189283,0.4663546048338145
6959,5.887309995443122,0.11321749991236772
7881,5.0,0.1388888888888889
8151,0.0,0.0
9283,5.801255584218656,0.12343096987699267
7426,0.0,0.0
9216,2.9297894320086,0.06233594536188511
8864,5.374767160550261,0.11943927023445025
8534,0.0,0.0
8466,3.1269737172134215,0.1737207620674123
8505,6.343235692003844,0.11968369230195933
8156,7.306193485069261,0.1922682496070858
8866,7.169178626125461,0.1352675212476502
7849,2.6436069901103774,0.13913721000580934
6979,13.197294133717156,0.2639458826743431
8756,11.77218167933681,0.2559169930290611
9009,0.0,0.0
9166,0.0,0.0
9566,10.980297378597045,0.28895519417360643
7561,3.4203056878458904,0.08143584971061643
9753,16.90359836872468,0.5452773667330542
9737,9.909618834087997,0.20645039237683327
9001,6.234408234863433,0.20781360782878108
7470,14.963967173355524,0.32530363420338093
9535,0.0,0.0
9453,9.572895966766009,0.31909653222553364
8683,4.999974896770237,0.17857053202750844
9241,19.547288703886682,0.42494105878014526
7625,8.208754827206587,0.16752560871850178
7158,5.115195205393672,0.30089383561139244
8687,8.010417080129441,0.24273991151907398
9215,13.396368708353899,0.2976970824078644
9101,4.731971447288265,0.12789112019698012
8946,6.475133168641873,0.13776879082216753
7746,16.588594643430593,0.28601025247294126
7542,0.0,0.0
7599,4.731971447288265,0.23659857236441323
8976,5.884209309677384,0.13076020688171966
7182,6.0,0.3
7224,0.0,0.0
7569,2.7138487836553944,0.08480777448923107
7392,5.886377701656967,0.14715944254142416
7505,3.1163875440793407,0.08422669038052272
9252,18.146209886022998,0.3360409238152407
7076,5.712308947584376,0.17850965461201174
8438,2.931239621502402,0.0751599902949334
8005,0.0,0.0
8896,9.46394289457653,0.2867861483205009
8465,11.354977955784552,0.22264662658401083
8251,3.3309185623460955,0.07746322238014175
8722,6.446360165617845,0.2302271487720659
8470,6.4229089735653755,0.1605727243391344
8344,1.9856560821020135,0.043166436567435074
8025,2.6436069901103774,0.08527764484227024
8243,3.3309185623460955,0.09796819301017928
7653,0.0,0.0
8943,3.153321375197062,0.0875922604221406
7845,4.731971447288265,0.0946394289457653
9348,8.13623828609798,0.2465526753363024
7103,2.3061934850692607,0.06232955365052056
8532,14.85744941821933,0.5123258420075631
8904,6.879989221906473,0.18105234794490718
9424,3.0589508226895457,0.06952160960658059
7733,4.766284383624964,0.1323967884340268
7847,3.468049178616482,0.0963346994060134
9380,0.0,0.0
7026,0.0,0.0
9444,17.17216639062996,0.4906333254465703
7231,2.4028248870736473,0.08009416290245491
7043,3.0589508226895457,0.06372814213936553
7044,8.31472455062453,0.14587236053727248
9502,0.0,0.0
7931,3.240448015015605,0.06000829657436305
9501,5.553597215526198,0.1682908247129151
8923,2.7355675656099403,0.06217199012749864
9326,0.0,0.0
6932,8.436745592240017,0.16224510754307725
7516,3.076978247624997,0.13986264761931805
9320,5.939193075845366,0.1605187317796045
7518,9.613099879333507,0.1848673053717982
9317,8.04020961585235,0.17867132479671888
7655,0.0,0.0
9742,3.2930387904207827,0.09978905425517523
7531,2.4837116677812636,0.07761598961816449
9202,0.0,0.0
7164,9.46394289457653,0.1892788578915306
9495,0.0,0.0
7810,14.643930119621812,0.2763005682947512
7223,2.577237912491146,0.13564410065742874
9740,0.0,0.0
8085,2.7355675656099403,0.11893772024391044
9403,0.0,0.0
7382,3.0589508226895457,0.08049870586025121
9556,7.616785904847738,0.16205927457122848
7414,6.351989613110328,0.13233311693979852
8428,0.0,0.0
7868,2.1004022234617823,0.06001149209890807
7546,0.0,0.0
8256,0.0,0.0
8965,2.931239621502402,0.0792226924730379
7204,2.8590784329678343,0.07147696082419586
7703,0.0,0.0
7432,6.639470789064456,0.20748346215826424
7501,0.0,0.0
8004,0.0,0.0
9246,1.6840606533701195,0.03118630839574295
7492,1.8913610093325413,0.041116543681142204
9165,3.660982529905453,0.1743325014240692
9716,0.0,0.0
9286,4.731971447288265,0.1526442402351053
7353,2.007790870452908,0.10567320370804778
7055,0.0,0.0
7770,4.731971447288265,0.139175630802596
7123,13.313267808992315,0.309610879278891
8752,0.0,0.0
9435,0.0,0.0
8973,0.0,0.0
9264,5.973719260761009,0.12445248459918769
9625,0.0,0.0
7908,7.790257633838691,0.17311683630752647
8960,1.624992621688607,0.04642836061967449
9760,0.0,0.0
7994,0.0,0.0
8304,5.768236244699251,0.16480674984855004
7067,6.845723380086467,0.1755313687201658
9515,6.688395815098918,0.6080359831908108
8046,4.696003303941675,0.10208702834655814
7176,0.0,0.0
8100,10.0,0.25
8278,0.0,0.0
8729,3.1163875440793407,0.08656632066887057
9761,0.0,0.0
7913,7.991179970098072,0.15077698056788816
8818,5.791947544701039,0.14479868861752598
8855,5.0,0.1111111111111111
8552,6.480366308274231,0.18001017522983975
8266,2.3915821930384933,0.07034065273642627
9313,0.0,0.0
9071,9.46394289457653,0.21030984210170064
8096,4.218161020264326,0.11400435189903582
8491,6.95838566323841,0.1546307925164091
7105,0.0,0.0
8473,0.0,0.0
7737,2.3061934850692607,0.05241348829702865
9289,0.0,0.0
7216,4.200304056375224,0.09334009014167163
6934,1.9564243678106528,0.047717667507576896
9193,0.0,0.0
7169,3.523851315959458,0.08195003060370833
7107,3.0589508226895457,0.06372814213936553
9248,3.153321375197062,0.06306642750394124
9044,1.7525711663132992,0.0427456382027634
9186,10.766674912760633,0.23405815027740506
8384,0.0,0.0
9574,2.3082387847602805,0.05017910401652784
7427,0.0,0.0
7274,4.664270050540765,0.11376268415953085
8792,0.0,0.0
7871,2.5216150840783773,0.06150280692874091
8570,6.536693231925231,0.15943154224207878
7342,0.0,0.0
8297,5.424626328839621,0.16951957277623816
9733,0.0,0.0
8353,2.3046524463243823,0.12129749717496749
8865,0.0,0.0
7071,6.129326617426712,0.22701209694173008
9285,4.977466792142943,0.15554583725446697
7430,0.0,0.0
8338,8.433307470085168,0.15059477625152087
8039,0.0,0.0
8161,6.630804121725313,0.25503092775866587
8258,5.035189183148871,0.11709742286392723
8905,4.764888295971048,0.113449721332644
8108,6.586136304871703,0.15681276916361198
9085,3.2784456328411764,0.06428324770276816
9192,3.8164830424588603,0.12721610141529535
7757,0.0,0.0
9631,3.076978247624997,0.0683772943916666
7585,2.3061934850692607,0.07439333822804067
9762,4.731971447288265,0.11541393773873816
7982,5.599232275490044,0.1097888681468636
7668,2.6436069901103774,0.06956860500290467
8662,12.243582118220194,0.26616482865696073
9653,6.814157676285976,0.15486721991559038
8515,6.5037783767249095,0.12752506621029233
9425,0.0,0.0
9458,4.731971447288265,0.09858273848517218
8778,2.152919254694691,0.037770513240257736
7244,0.0,0.0
7979,15.0,0.3409090909090909
9464,5.365144307758806,0.16766075961746268
8125,0.0,0.0
8649,2.5500520364559076,0.04250086727426513
8363,1.6754883320567961,0.04927906858990577
8874,0.0,0.0
7522,9.088684362093105,0.17478239157871356
8422,2.7405949547779436,0.10540749826069014
8158,6.688395815098918,0.13114501598233172
8401,3.4203056878458904,0.08143584971061643
7877,0.0,0.0
8455,0.0,0.0
9279,0.0,0.0
7686,12.21207607968865,0.2775471836292875
7560,1.8913610093325413,0.09006480996821625
8721,9.071800045175381,0.19301702223777406
7739,8.484280708538698,0.28280935695128995
7420,2.3061934850692607,0.08541457352108373
9616,9.724261338564492,0.5402367410313607
9047,5.499918461476221,0.19642565933843645
9374,4.997614953761669,0.10411697820336811
8759,0.0,0.0
8968,0.0,0.0
7530,13.624357281197176,0.34060893202992937
9577,12.214761486096688,0.330128688813424
8364,7.848358991367606,0.3924179495683803
8809,5.726855857510312,0.16843693698559742
8602,0.0,0.0
7682,5.365144307758806,0.14500390020969744
7180,0.0,0.0
8951,0.0,0.0
7684,0.0,0.0
9610,1.9299396065148975,0.07422844640441914
7000,0.0,0.0
7936,3.0589508226895457,0.12745628427873107
9757,7.592840002690624,0.172564545515696
8592,0.0,0.0
8502,0.0,0.0
9517,0.0,0.0
9500,0.0,0.0
8654,1.76798096473562,0.031017209907642455
7449,3.2784456328411764,0.059608102415294115
8524,0.0,0.0
7340,0.0,0.0
8782,3.2784456328411764,0.13113782531364707
7786,4.717907623226257,0.09828974215054702
8540,0.0,0.0
8460,4.731971447288265,0.08603584449615027
8932,4.791875876136137,0.18430291831292836
7693,2.3061934850692607,0.1098187373842505
8373,3.1922457512175675,0.09120702146335907
7958,1.7525711663132992,0.03809937318072389
8761,4.0532091618827515,0.21332679799382903
7952,4.731971447288265,0.0965708458630258
9746,2.123642896065979,0.04083928646280729
8948,1.608051509357992,0.03281737774199983
8668,2.3061934850692607,0.09224773940277042
9089,2.3061934850692607,0.08236405303818788
9494,16.35311936317957,0.3270623872635914
8825,0.0,0.0
7814,0.0,0.0
7521,0.0,0.0
7940,4.731971447288265,0.14787410772775827
7628,2.3082387847602805,0.041967977904732376
8773,0.0,0.0
7702,2.1699589111138207,0.05424897277784552
7038,2.6436069901103774,0.06609017475275944
7986,0.0,0.0
7077,4.949800475179638,0.35355717679854554
9282,5.794518388299486,0.12596779104998881
8844,0.0,0.0
8209,2.3082387847602805,0.04355167518415624
7759,6.063912677956267,0.1410212250687504
9146,4.970976792416087,0.10576546366842737
8791,0.0,0.0
9229,6.509824169224128,0.14151791672226366
6988,5.546641500084865,0.20543116666980982
9367,2.0061652972230224,0.03582438030755397
8449,0.0,0.0
8500,0.0,0.0
9169,6.939112881118826,0.12616568874761502
8273,2.3061934850692607,0.0640609301408128
8028,0.0,0.0
8906,0.0,0.0
7594,0.0,0.0
8418,8.966947187930757,0.19493363452023385
8033,7.004154366618547,0.14902456099188396
9414,0.0,0.0
9082,0.0,0.0
7108,2.3061934850692607,0.09609139521121919
8047,0.0,0.0
9370,0.0,0.0
8575,8.252259484558623,0.16841345886854334
7134,2.3061934850692607,0.04906794649083533
9606,2.0817201605070803,0.040033080009751545
7199,0.0,0.0
9659,0.0,0.0
8446,2.043341233611395,0.040065514384537156
8640,8.627106391890457,0.16590589215173956
7787,7.953762576845648,0.16232168524174792
8568,9.46394289457653,0.20573788901253326
7053,0.0,0.0
9739,0.0,0.0
9679,0.0,0.0
8172,0.0,0.0
9303,7.808949694913261,0.18592737368841097
9054,0.0,0.0
7955,3.076978247624997,0.09324176507954536
9030,0.0,0.0
9293,10.481810571572678,0.2015732802225515
9657,13.391222658834366,0.34336468355985555
9623,1.9299396065148975,0.04288754681144217
9668,5.0,0.13157894736842105
9684,14.286508033014158,0.3968474453615044
8069,0.0,0.0
7001,5.102397001317693,0.13790262165723496
7014,3.2784456328411764,0.07624292169398085
8664,5.318510614727009,0.10854103295361242
7603,0.0,0.0
8799,12.36914830770533,0.21700260188956721
9404,0.0,0.0
8562,0.0,0.0
9685,1.9788087938916301,0.049470219847290754
8615,2.6436069901103774,0.13913721000580934
9243,8.914067279554413,0.3565626911821765
9457,14.267619940893226,0.2692003762432684
9615,0.0,0.0
7617,0.0,0.0
8740,0.0,0.0
9426,3.4203056878458904,0.13155021876330347
7124,2.727866676797096,0.09092888922656986
8206,0.0,0.0
9069,3.782546077783245,0.09006062089960107
7649,0.0,0.0
7730,0.0,0.0
7612,2.0817201605070803,0.13010751003169252
8309,0.0,0.0
9567,6.497283935470888,0.1510996264062997
7289,8.726315167114047,0.2908771722371349
8329,15.179498480459763,0.31623955167624507
8790,0.0,0.0
6998,0.0,0.0
9775,0.0,0.0
7440,0.0,0.0
8842,0.0,0.0
7797,0.0,0.0
9498,2.2381140260663273,0.049735867245918386
8152,0.0,0.0
7402,0.0,0.0
8141,9.731971447288265,0.3139345628157505
8310,0.0,0.0
9180,25.760301195310824,0.5600065477241484
9765,0.0,0.0
9034,8.152277135134156,0.1598485712771403
7621,0.0,0.0
8755,5.486917296128159,0.11674292119421616
7862,6.295856400658407,0.12591712801316812
8315,8.719755042190188,0.2724923450684434
7400,2.6436069901103774,0.13913721000580934
8667,3.1163875440793407,0.06492474050165294
9273,0.0,0.0
7409,5.175606190581862,0.1478744625880532
8908,2.649241772971271,0.05636684623343129
7711,0.0,0.0
8581,0.0,0.0
9415,2.3061934850692607,0.1537462323379507
7126,6.830514775664804,0.12419117773936007
8859,2.3082387847602805,0.07213246202375877
7685,0.0,0.0
9662,2.0282412495176363,0.044092201076470355
7162,0.0,0.0
7444,21.42942271898856,0.3246882230149782
9735,5.200538132196973,0.37146700944264094
9416,0.0,0.0
8894,1.2658574274073087,0.04083411056152609
8289,0.0,0.0
9236,5.637112047415356,0.16579741315927518
8404,0.0,0.0
9613,0.0,0.0
7867,13.370852437709065,0.2674170487541813
9220,0.0,0.0
8834,0.0,0.0
9217,0.0,0.0
8434,1.6613769946550725,0.029667446333126294
9766,0.0,0.0
9741,9.283248893168073,0.29945964171509915
9512,8.408598347289129,0.18279561624541585
7064,6.135929070314543,0.11362831611693597
9688,2.3061934850692607,0.048045697605609596
9267,0.0,0.0
7943,3.306201345971436,0.1377583894154765
9755,0.0,0.0
7813,0.0,0.0
7498,2.3061934850692607,0.05363240662951769
9055,5.708799137911019,0.2114370051078155
7818,0.0,0.0
7170,7.4580393692656655,0.3390017895120757
7966,10.181216224877053,0.18511302227049187
7010,2.3082387847602805,0.04808830801583918
9272,0.0,0.0
7202,3.306201345971436,0.062381157471159174
7394,2.3082387847602805,0.052459972380915466
7275,2.867239611827805,0.0924916003815421
7980,9.742103688015455,0.20296049350032197
7386,3.954219353548157,0.0823795698655866
9162,4.731971447288265,0.08928248013751443
9744,22.484227497443893,0.46842140619674777
8693,6.711776349250298,0.13697502753572038
9033,4.646623284765324,0.07040338310250491
7691,0.0,0.0
7242,1.2189717181076283,0.06772065100597935
8007,2.754324680150197,0.06405406232907435
7443,5.471135131219881,0.09598482686350668
9196,5.438780294164747,0.2266158455901978
8247,2.007790870452908,0.0427189546904874
6950,0.0,0.0
9309,6.527000001306028,0.13887234045331975
8529,15.878667489161316,0.3175733497832263
9135,4.671848239628014,0.09940102637506414
8167,2.3580765654715043,0.09432306261886017
9652,2.3846195126876575,0.06813198607679022
9575,0.0,0.0
8018,11.845159573212289,0.09254030916572101
9038,0.0,0.0
8744,0.0,0.0
6995,7.933702900410937,0.3173481160164375
7154,6.939907234608155,0.12851680064089177
8457,9.916163961410598,0.20658674919605413
8861,8.184688561335694,0.17414230981565307
9366,5.880408838904893,0.1400097342596403
8232,1.2658574274073087,0.026933136753346992
9708,9.415646740942805,0.29423896065446264
7811,0.0,0.0
7489,3.1163875440793407,0.08656632066887057
7205,6.929939606514898,0.15749862742079312
9702,2.6442067165860603,0.0518471905212953
9232,2.3915821930384933,0.04599196525074026
8541,5.318510614727009,0.25326241022509566
8691,4.988890429204443,0.13858028970012343
8690,0.0,0.0
8655,0.0,0.0
7891,0.0,0.0
7736,2.3061934850692607,0.08236405303818788
7232,5.758964989050202,0.13711821402500482
8336,2.727866676797096,0.050516049570316586
8402,3.4203056878458904,0.13155021876330347
7642,3.076978247624997,0.058056193351415035
9204,2.7434833662992038,0.048131287128056206
7302,3.0589508226895457,0.06952160960658059
8625,3.2930387904207827,0.09147329973391063
9491,9.459460144826119,0.23071854011771023
8533,6.571484423261959,0.38655790725070344
9083,4.731971447288265,0.13519918420823615
7365,4.478197695874101,0.07341307698154265
9072,2.790582228689883,0.11627425952874514
8312,3.1163875440793407,0.07419970343046049
7079,0.0,0.0
8250,2.591170519256602,0.04798463924549263
